14004.7023935691,0.349423517892581,40.0143812560992,70.0104140768002,224.988388359235,161.925569468056
14006.1707755775,0.349253563060865,40.0184703988684,70.0137791784973,224.98440454852,163.02942662834
14007.6584975812,0.3490826996188,40.0225578876324,70.0172094671205,224.980289244221,164.130835024207
14009.2075924694,0.348908952823486,40.0266401276325,70.0208466177233,224.975756662647,165.224472594151
14010.7926521556,0.34873352891565,40.0307153408602,70.0246140127467,224.97093114201,166.313916248276
14012.4167941777,0.348556282518086,40.0347829182136,70.0285229421728,224.965787289463,167.398802445225
14014.0909170237,0.34837674399605,40.038834185014,70.0326265951797,224.960162777087,168.478411932916
14015.7845884709,0.348196308973651,40.042879072398,70.0368064088678,224.954350268066,169.555957583399
14017.5397553867,0.348013131023627,40.0468942804293,70.0412443532046,224.9478468687,170.627772411447
14019.3092624751,0.34782933468691,40.0509003846364,70.0457463785433,224.941161455168,171.698415849903
14021.1260367351,0.347643516044798,40.0548748388013,70.0504625488136,224.933860367267,172.765322377435
14022.9663909784,0.347456747118031,40.0588282094488,70.0552942706252,224.926205034622,173.830751423576
14024.8370391432,0.347268757331671,40.0627544934604,70.0602744450155,224.918094592986,174.894282304449
14026.7408459801,0.34707954013192,40.0666421402293,70.0654308407003,224.909411384776,175.956377528111
14028.6604510601,0.346889738138696,40.0705113785244,70.0706711959244,224.900455285497,177.017788741827
14030.6205760563,0.346698609127779,40.0743200415536,70.0761458573491,224.890695347131,178.078388025791
14032.5905677615,0.346507191065775,40.0781114457225,70.0816808893731,224.880721310282,179.13896589146
14034.5939419121,0.346314863381795,40.0818394272293,70.0874268254903,224.869986088438,180.199824769076
14036.6112269596,0.346122255334716,40.0855339746689,70.0932692944893,224.85888520838,181.261294708189
14038.6497165727,0.345929219926427,40.0891775581142,70.099258909846,224.847226950634,182.323696096482
14040.7077905768,0.345735970263189,40.092761606056,70.105398833255,224.834972017622,183.387844996167
14042.7770847815,0.345542597849974,40.0963115451863,70.1116248704735,224.822375240115,184.452995072176
14044.86970286,0.345349253439963,40.0997714126767,70.1180507172502,224.808947735151,185.521609756147
14046.9682441441,0.345155958743548,40.1032055652531,70.1245302123066,224.795292196274,186.591312900645
14049.0868165477,0.344963015974826,40.106540498411,70.1312036720218,224.780791856721,187.665597039156
14051.2120454218,0.344770342179887,40.1098324337761,70.1379512964283,224.765952739986,188.742154255698
14053.3493892657,0.344578157925057,40.1130461119074,70.1448339027304,224.750497038921,189.82284854038
14055.4956792729,0.344386635169587,40.1161823712705,70.1518342761726,224.734475933734,190.908098237147
14057.6480783963,0.344195564135856,40.1192657632498,70.1589150699152,224.718068727896,191.996458713446
14059.8100522575,0.344005710965997,40.1222331153125,70.1661511953144,224.700875102758,193.092282986769
14061.9745254654,0.343816232656772,40.1251664838478,70.1734310139939,224.683456424602,194.190349119848
14064.1464579732,0.343628421601306,40.1279628646626,70.1808715335262,224.665175691814,195.297932941635
14066.3198790389,0.343441277012137,40.1307103154296,70.1883620345708,224.646608998383,196.409159840903
14068.4965663324,0.343255594798471,40.133350402773,70.195962206186,224.627414843604,197.528380463626
14070.6741325273,0.343071265518335,40.135899596409,70.2036424751296,224.607727495674,198.65481522455
14072.8524100746,0.342888031255883,40.1383752238166,70.2113875720851,224.587640974236,199.787088859849
