-25.0347696401112,26.9777138828155
-24.0858646632496,36.1659403540395
-23.3286209854273,44.6781669886022
-22.7462778849036,52.4176990157417
-22.3172235693009,59.2979776119354
-22.0135212685263,65.277236594977
-21.8189693983355,70.2208611620652
-21.7057150704765,74.100748321314
-21.6522504791352,76.8305330482417
-21.6367781973876,78.2965876503955
-21.7387821196444,78.5679488212406
-22.8678637839374,78.2863628059284
-25.1644376119529,77.6201927325527
-28.5005621865725,76.498149289199
-32.8017882290232,74.8169128677121
-37.8954092250462,72.532143192271
-43.6921654352784,69.541824635969
-50.0633322364706,65.7745648269929
-56.8769006951414,61.1786434465736
-64.036450315415,55.6144327707602
-71.4004193821364,49.0687060123804
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
26.3001139689624,40.0376867865094
38.7843473718427,60.2617289327816
40.1776693398453,63.9879851415437
41.5247295397013,67.655878767543
42.8222263756875,71.2638404263304
44.0632674630174,74.8061204910481
45.2385662240517,78.2746643328712
46.3511076019486,81.6750431157725
47.3968957534937,85.0047634264128
48.3631788000977,88.2524797196952
49.2491460571903,91.4193055064597
50.0551660686634,94.5072397292533
50.7767222744038,97.5132934333668
51.3944967479771,100.420596103744
51.9191299566634,103.24077411844
52.3466260572484,105.971334064116
52.6653146808736,108.602883412976
52.8669424240581,111.129335099324
52.9582390398736,113.557935624942
52.9694847066816,115.907579875489
52.9619738400662,118.212465896066
52.9437965122577,120.480584146334
52.9111848079846,122.710690980597
52.8594850374201,124.899050444659
52.7812388999909,127.03751531189
52.6753643668295,129.129735671407
52.5378655947217,131.173218109869
52.3609344145455,133.160318688751
52.1401783897809,135.08868245327
51.8746041068021,136.960075205026
51.560215722395,138.772003530677
51.1837818834032,140.51149983154
50.7485134268386,142.184832776337
50.2512368495779,143.790468203322
49.6843298542608,145.322156311567
49.0377485613955,146.771459329156
48.3159651285664,148.144831737222
47.5149837125593,149.439780122426
41.3151249515877,132.960791384731
3.50166554516596,11.2690987282617
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
16.3127834955203,25.3561446529458
38.6289987759765,60.9122188694161
39.9829154564317,64.5796115900931
41.2874371490434,68.1812392533616
42.5455248379037,71.7243736470772
43.7531760803974,75.2065724661682
44.9011729554532,78.6195337959486
45.9843689821948,81.9599998518401
47.0038919709692,85.2314533166679
47.9557394791611,88.4314518853602
48.8224874667584,91.5440157438142
49.6120285508505,94.5791846040141
50.3206575627595,97.5348215516394
50.9368365495031,100.401339583109
51.4545420779501,103.174684588317
51.8780989426133,105.86042066451
52.2035047008774,108.456105506619
52.4083888101765,110.942871529684
52.505019876631,113.333167484082
52.520518186604,115.643796863542
52.5170432531221,117.910273729885
52.5055268842007,120.138628916884
52.4823132502651,122.329687318916
52.4433999087002,124.481006630908
52.3807792863175,126.5826142072
52.2929647636588,128.638304103318
52.17621394177,130.646177892958
52.0236980470385,132.599783337017
51.8294289846937,134.494565476857
51.5929870315182,136.33345449378
51.3103697448967,138.114008082712
50.9686621712784,139.823389699644
50.5706754358533,141.467754693484
50.1132767753816,143.045707242896
49.5876205813215,144.549695031786
48.9862354126839,145.973996752181
48.312201727399,147.323809011707
47.5615170828516,148.596689505294
39.3960046459526,125.646850201523
1.03853810812719,3.31224049933795
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
36.9660665748504,59.6281628807811
38.6439892402399,63.6021124742101
