7441.87425824571,-25463.2818032699,6508.25345855886,2.85451716301672,2.05463053021135,0.0692625256611302,919.953324205146
8587.27725907635,-24586.2115089611,6525.09075758671,2.79009872453463,2.25927951031716,0.0154690896360411,919.897571697391
9704.65444841592,-23627.6029130797,6520.10745298564,2.71260350456442,2.46727001580106,-0.0411811003401511,919.841819189637
10787.5391645234,-22583.7039649175,6491.44421273678,2.62036187761245,2.67834648643623,-0.100926472273857,919.786066681882
11829.215059835,-21452.5142184488,6437.56220945503,2.51176026636519,2.89203143968897,-0.163953159928763,919.730314174127
12824.6406781005,-20236.502442806,6358.13413684695,2.38588150843253,3.10757865759468,-0.230275578017952,919.674561666373
13763.182176511,-18929.9545613466,6250.17090035224,2.23983872797801,3.32416965105704,-0.30022613443015,919.618809158618
14639.2617295288,-17536.9652829751,6113.58145076478,2.07263387885149,3.54058530616761,-0.373734960487837,919.563056650863
15443.3082827376,-16057.0308862371,5946.63216317529,1.88195683930658,3.75531953344729,-0.45089458110127,919.507304143109
16162.8374886747,-14488.7168560253,5746.89426180243,1.66473084954357,3.96626717223887,-0.531804419615622,919.451551635354
16791.1510411924,-12838.1635000983,5514.49587217808,1.4198357969804,4.17112155574925,-0.616187754785907,919.395799127599
17311.3722984561,-11104.5101410847,5246.36588122285,1.14330435710613,4.36623301662812,-0.703988971404119,919.340046619845
17713.5190729834,-9294.8205608313,4942.2440091312,0.833550188541402,4.5477529607561,-0.794716814254275,919.28429411209
17985.1521406318,-7416.15149379216,4601.43473120365,0.488707780399411,4.7108557557335,-0.887722581798781,919.228541604335
18104.3351564666,-5474.33818031796,4221.34528295177,0.105223553962438,4.84808904326065,-0.982104997244408,919.17278909658
18064.5928335508,-3484.34687130442,3803.92208359641,-0.315567014872538,4.95356307968975,-1.07643095153571,919.117036588826
17844.0030177516,-1459.28960123031,3348.06224791434,-0.774601697059681,5.01721896796968,-1.1687979261614,919.061284081071
17429.3064271367,581.578115592765,2855.421843467,-1.26891021269174,5.02958891131194,-1.25674044718478,919.005531573316
16813.3453698918,2616.00290706434,2329.33164862142,-1.79244276431264,4.98224099555311,-1.33746631773245,918.949779065562
15971.0153613043,4615.00650545422,1771.41101793097,-2.33805606412017,4.8603336903427,-1.40666931099439,918.894026557807
14910.9741286959,6550.45369340944,1188.94872122953,-2.89197412731536,4.66019707842965,-1.46119019650503,918.838274050052
13640.8259619274,8372.89574274835,593.187363396604,-3.43389185509478,4.37794971472202,-1.49545432108516,918.833105128651
12155.9232395342,10060.6693007288,-11.4790091086869,-3.94875699716793,4.00960912775054,-1.50706363470528,918.833105128651
10473.653748473,11584.0994705576,-615.829673189665,-4.41727154045406,3.56121818017596,-1.49408674324152,918.833105128651
8616.127951784,12913.0427603052,-1209.79154260322,-4.82044097839056,3.04363213125787,-1.45552431574514,918.833105128651
